latitude,longitude,length,cul_matl,cul_type,Soil_Drainage_Class,Soil_Moisture,Soil_pH,Soil_Elec_Conductivity,Soil_Surface_Texture,Flooding_Frequency,State,Age,Cul_rating
42.86032594,-72.82131827,44,Poly Vinyl Chloride,Round,Somewhat poorly drained,6.5,5.5,0,Loam,None,Vermont,2,4
43.88846867,-73.01193239,28,Corrugated Steel,Round,Well drained,1.8,5.9,0,Gravelly fine sandy loam,None,Vermont,11,3
44.52453907,-72.93582462,50,Corrugated Steel,Round,Somewhat excessively drained,8.8,4.4,0,Moderately decomposed plant material,None,Vermont,2,3
43.26715081,-72.53819827,40,Poly Vinyl Chloride,Round,Well drained,10,4.8,0,Moderately decomposed plant material,None,Vermont,7,3
43.32162289,-72.46879379,40,Poly Vinyl Chloride,Round,Well drained,4.3,5.6,0,Fine sandy loam,None,Vermont,12,3
44.89414826,-72.06625627,24,Poly Vinyl Chloride,Round,Moderately well drained,5.8,6.3,0,Loam,None,Vermont,2,4
43.49938728,-72.56174445,30,Corrugated Steel,Round,Moderately well drained,3.2,5.5,0,Fine sandy loam,Occasional,Vermont,5,4
43.4324537,-73.05667914,30,Corrugated Steel,Round,Moderately well drained,7.6,6.2,0,Loam,None,Vermont,40,3
43.28397604,-72.74385033,40,Corrugated Steel,Round,Well drained,3.3,5.4,0,Moderately decomposed plant material,None,Vermont,1,4
44.19083868,-72.79533246,40,High Density Polyethylene,Round,Well drained,3.1,5.6,0,Fine sandy loam,None,Vermont,30,0
43.39718673,-72.70997489,40,High Density Polyethylene,Round,Well drained,3.3,5.4,0,Moderately decomposed plant material,None,Vermont,7,4
42.89642978,-72.90672988,45,Poly Vinyl Chloride,Round,Moderately well drained,5.9,5.4,0,Fine sandy loam,None,Vermont,1,4
43.35546661,-72.43342279,40,Corrugated Steel,Round,Moderately well drained,5.8,6.3,0,Loam,None,Vermont,0,4
43.26207974,-72.53656785,50,Poly Vinyl Chloride,Round,Well drained,10,4.8,0,Moderately decomposed plant material,None,Vermont,3,4
43.42325708,-73.03599714,30,Poly Vinyl Chloride,Round,Well drained,6.5,5.3,0,Fine sandy loam,None,Vermont,16,3
44.18218603,-72.84201923,40,High Density Polyethylene,Round,Somewhat poorly drained,19.9,6.4,0,Silt loam,None,Vermont,16,3
43.46058167,-73.0778885,20,Steel plate,Round,Moderately well drained,6.6,6.9,0,Silt loam,None,Vermont,32,3
44.27746172,-72.27997861,40,Poly Vinyl Chloride,Round,Somewhat poorly drained,3.7,5.2,0,Highly decomposed plant material,None,Vermont,0,4
44.463517,-73.174144,64,Reinforced Concrete,Arch,Moderately well drained,1.7,5.3,0,Fine sandy loam,None,Vermont,1,4
44.82619969,-71.95187553,40,Poly Vinyl Chloride,Round,Well drained,4.6,5.4,0,Fine sandy loam,None,Vermont,0,4
43.87620379,-73.02581626,40,High Density Polyethylene,Round,Poorly drained,5,5.5,0,Slightly decomposed plant material,None,Vermont,10,3
44.58088168,-72.94495781,40,Corrugated Steel,Round,Moderately well drained,3.4,5.1,0,Moderately decomposed plant material,None,Vermont,4,3
44.58124115,-72.91764685,40,Corrugated Steel,Round,Somewhat poorly drained,5.5,6,0,Fine sandy loam,None,Vermont,4,3
43.46634537,-72.65164042,30,Corrugated Steel,Ellipse/Squashed,Moderately well drained,4.6,5.4,0,Fine sandy loam,None,Vermont,5,3
43.25689423,-72.70626433,27,High Density Polyethylene,Round,Well drained,3.8,5.2,0,Slightly decomposed plant material,None,Vermont,2,3
43.39239664,-72.70004496,62,High Density Polyethylene,Round,Moderately well drained,4.6,5.4,0,Fine sandy loam,None,Vermont,1,4
43.2523291,-72.49217832,40,Poly Vinyl Chloride,Round,Excessively drained,1.6,5.4,0,Moderately decomposed plant material,None,Vermont,16,3
43.37261029,-72.67491201,50,High Density Polyethylene,Round,Moderately well drained,4.6,5.4,0,Fine sandy loam,None,Vermont,1,4
44.69897648,-73.1887094,36,High Density Polyethylene,Round,Excessively drained,3,5.4,0,Loamy sand,None,Vermont,1,4
44.21287842,-72.79938938,85,Corrugated Steel,Round,Somewhat poorly drained,19.9,6.4,0,Silt loam,None,Vermont,40,2
43.31978252,-72.50922545,40,Corrugated Steel,Round,Well drained,2.4,5.4,0,Fine sandy loam,None,Vermont,56,1
43.86655056,-73.00713844,42,Unreinforced Concrete,Box,Well drained,1.8,5.9,0,Gravelly fine sandy loam,None,Vermont,10,3
43.37970765,-72.6728585,40,High Density Polyethylene,Round,Moderately well drained,4.6,5.4,0,Fine sandy loam,None,Vermont,1,4
43.49527901,-72.56011083,28,High Density Polyethylene,Round,Moderately well drained,2.5,5.4,0,Fine sandy loam,None,Vermont,5,3
43.42595221,-73.05364535,20,Poly Vinyl Chloride,Round,Moderately well drained,7.6,6.2,0,Loam,None,Vermont,21,3
43.51652156,-72.53890915,26,Corrugated Steel,Round,Well drained,7.7,5.5,0,Fine sandy loam,None,Vermont,2,4
43.36855949,-72.55920293,40,High Density Polyethylene,Round,Moderately well drained,3.4,5.1,0,Moderately decomposed plant material,None,Vermont,0,4
44.50581234,-72.87822002,50,Corrugated Steel,Round,Well drained,1.6,5.9,0,Gravelly fine sandy loam,None,Vermont,4,3
44.32483637,-73.23183258,30,Corrugated Steel,Round,Somewhat excessively drained,11.3,6.5,0,Loam,None,Vermont,2,4
43.65438486,-72.78948608,35,Corrugated Steel,Round,Well drained,6.3,5.1,0,Slightly decomposed plant material,None,Vermont,21,2
42.86204462,-72.8213077,45,Poly Vinyl Chloride,Round,Somewhat poorly drained,6.5,5.5,0,Loam,None,Vermont,2,4
43.31796195,-72.52902618,27,Corrugated Steel,Round,Moderately well drained,5.3,5.5,0,Fine sandy loam,None,Vermont,56,1
43.48533865,-72.60437933,30,High Density Polyethylene,Round,Poorly drained,3.8,6,0,Highly decomposed plant material,None,Vermont,5,3
43.46126313,-72.62005954,30,High Density Polyethylene,Round,Moderately well drained,3.4,5.1,0,Moderately decomposed plant material,None,Vermont,0,4
44.58928941,-72.87370242,25,Corrugated Steel,Round,Well drained,6.1,4.8,0,Fine sandy loam,None,Vermont,4,3
43.95687731,-73.25195382,40,Poly Vinyl Chloride,Round,Moderately well drained,40,7.4,0,Clay,None,Vermont,0,4
43.35332738,-72.58319182,30,Corrugated Steel,Round,Well drained,1.8,4.8,0,Fine sandy loam,None,Vermont,15,3
42.85997128,-72.82130977,44,Poly Vinyl Chloride,Round,Somewhat poorly drained,6.5,5.5,0,Loam,None,Vermont,2,4
43.39491939,-72.70840214,105,High Density Polyethylene,Round,Moderately well drained,2.6,5.3,0,Loamy fine sand,None,Vermont,1,4
43.35997239,-72.57572498,30,Poly Vinyl Chloride,Round,Well drained,3.3,5.4,0,Slightly decomposed plant material,None,Vermont,30,3
44.89468014,-72.06585559,20,Poly Vinyl Chloride,Round,Moderately well drained,5.8,6.3,0,Loam,None,Vermont,2,3
43.24716363,-72.70801036,33,High Density Polyethylene,Round,Well drained,3.8,5.2,0,Slightly decomposed plant material,None,Vermont,2,3
43.10445916,-72.87366724,40,Corrugated Steel,Ellipse/Squashed,Excessively drained,1.6,5.3,0,Gravelly sandy loam,None,Vermont,0,4
44.89393379,-72.06665034,40,Poly Vinyl Chloride,Round,Moderately well drained,5.8,6.3,0,Loam,None,Vermont,2,4
44.14835217,-72.81004565,55,High Density Polyethylene,Round,Poorly drained,6.3,6.4,0,Silt loam,None,Vermont,23,3
44.2291586,-72.20732461,20,Poly Vinyl Chloride,Round,Well drained,2.4,4.6,0,Moderately decomposed plant material,None,Vermont,4,3
43.45704537,-72.61188435,40,Corrugated Steel,Round,Moderately well drained,3.4,5.1,0,Moderately decomposed plant material,None,Vermont,3,3
44.93282353,-72.12422758,40,Corrugated Steel,Round,Moderately well drained,3.4,5.1,0,Moderately decomposed plant material,None,Vermont,0,3
43.49263447,-72.39208713,65,High Density Polyethylene,Round,Excessively drained,1.6,5.4,0,Moderately decomposed plant material,None,Vermont,4,4
43.48700407,-72.42719596,40,High Density Polyethylene,Round,Moderately well drained,5.8,6.3,0,Loam,None,Vermont,2,2
44.57724003,-73.12642962,55,Poly Vinyl Chloride,Round,Somewhat poorly drained,20,6.4,0,Silt loam,None,Vermont,5,3
44.83764114,-72.02042812,50,Corrugated Steel,Round,Poorly drained,6.3,6.4,0,Silt loam,None,Vermont,0,4
43.2541768,-72.74309922,30,High Density Polyethylene,Round,Well drained,6.3,5.1,0,Slightly decomposed plant material,None,Vermont,14,4
43.31520871,-72.50570392,50,Poly Vinyl Chloride,Round,Moderately well drained,5.3,5.5,0,Fine sandy loam,None,Vermont,11,4
44.418999,-72.8515874,50,Corrugated Steel,Round,Somewhat excessively drained,8.8,4.4,0,Moderately decomposed plant material,None,Vermont,1,3
42.91455325,-72.83685047,40,Poly Vinyl Chloride,Round,Well drained,5.6,4.8,0,Fine sandy loam,None,Vermont,1,3
43.49787514,-72.56046326,30,Corrugated Steel,Round,Moderately well drained,3.2,5.5,0,Fine sandy loam,Occasional,Vermont,8,4
43.39469149,-72.68860197,30,High Density Polyethylene,Round,Excessively drained,1.6,5.3,0,Gravelly sandy loam,None,Vermont,1,4
43.30504245,-72.68893859,20,High Density Polyethylene,Round,Well drained,3.8,5.2,0,Slightly decomposed plant material,None,Vermont,15,4
43.35406452,-72.561422,20,High Density Polyethylene,Round,Well drained,6.3,5.1,0,Slightly decomposed plant material,None,Vermont,4,3
43.50728188,-72.53197051,50,High Density Polyethylene,Round,Moderately well drained,5.8,6.3,0,Loam,None,Vermont,1,4
44.52813737,-72.93359164,40,Corrugated Steel,Round,Moderately well drained,3.4,5.1,0,Moderately decomposed plant material,None,Vermont,3,3
44.23231188,-72.21941317,34,Poly Vinyl Chloride,Round,Poorly drained,5,5.5,0,Slightly decomposed plant material,None,Vermont,0,4
43.37878655,-72.47621492,40,Corrugated Steel,Round,Moderately well drained,6.3,5.7,0,Slightly decomposed plant material,None,Vermont,4,3
44.19614565,-72.26789474,20,Poly Vinyl Chloride,Round,Moderately well drained,4.6,5.4,0,Fine sandy loam,None,Vermont,0,4
43.39974702,-72.71500372,70,High Density Polyethylene,Round,Well drained,3.3,5.4,0,Moderately decomposed plant material,None,Vermont,2,2
43.25869911,-72.68907313,40,High Density Polyethylene,Round,Moderately well drained,3.4,5.1,0,Moderately decomposed plant material,None,Vermont,3,3
43.25372613,-72.4521661,35,Poly Vinyl Chloride,Round,Well drained,8.1,4.9,0,Moderately decomposed plant material,None,Vermont,1,4
43.4649583,-72.55659479,40,Corrugated Steel,Round,Well drained,3.3,5.4,0,Moderately decomposed plant material,None,Vermont,6,3
43.34582629,-72.55502369,50,High Density Polyethylene,Round,Moderately well drained,4.6,5.4,0,Fine sandy loam,None,Vermont,5,3
43.32521163,-72.50154106,45,Poly Vinyl Chloride,Round,Moderately well drained,6.3,5.7,0,Slightly decomposed plant material,None,Vermont,0,4
43.25364517,-72.68702378,40,High Density Polyethylene,Round,Moderately well drained,4.6,5.4,0,Fine sandy loam,None,Vermont,3,3
43.91772256,-73.17618676,40,Poly Vinyl Chloride,Round,Poorly drained,4.3,6.5,0,Silt loam,Frequent,Vermont,14,4
43.44443369,-73.05107248,30,Corrugated Steel,Round,Moderately well drained,6.6,6.9,0,Silt loam,None,Vermont,36,3
44.89455204,-72.06594939,46,Poly Vinyl Chloride,Round,Moderately well drained,5.8,6.3,0,Loam,None,Vermont,2,3
43.47187257,-72.59228865,30,Corrugated Steel,Round,Poorly drained,5,5.5,0,Slightly decomposed plant material,None,Vermont,2,3
45.00044204,-72.06097622,40,Corrugated Steel,Round,Poorly drained,6.3,6.4,0,Silt loam,None,Vermont,0,4
43.45799918,-73.0805548,50,Corrugated Steel,Round,Moderately well drained,6.6,6.9,0,Silt loam,None,Vermont,36,3
43.28765829,-72.45263579,30,Poly Vinyl Chloride,Round,Moderately well drained,5.8,6.3,0,Loam,None,Vermont,15,3
43.40667522,-73.03825946,60,Corrugated Steel,Round,Well drained,6.5,5.3,0,Fine sandy loam,None,Vermont,31,3
43.29070973,-72.52379166,60,Poly Vinyl Chloride,Round,Moderately well drained,2.6,5.3,0,Loamy fine sand,None,Vermont,0,4
43.41601137,-72.50528955,34,Corrugated Steel,Round,Well drained,4.6,5.5,0,Moderately decomposed plant material,None,Vermont,9,3
43.8551654,-73.0105545,40,Poly Vinyl Chloride,Round,Well drained,3.3,5.4,0,Slightly decomposed plant material,None,Vermont,0,4
44.24568225,-72.21856222,40,Poly Vinyl Chloride,Round,Somewhat poorly drained,3.9,5.2,0,Fine sandy loam,None,Vermont,1,4
43.35629692,-72.70757101,42,Poly Vinyl Chloride,Round,Moderately well drained,3.4,5.1,0,Moderately decomposed plant material,None,Vermont,1,3
43.2499206,-72.74098326,20,High Density Polyethylene,Round,Moderately well drained,4.6,5.4,0,Fine sandy loam,None,Vermont,1,3
43.43120056,-72.71775696,38,Poly Vinyl Chloride,Round,Excessively drained,1.6,5.3,0,Gravelly sandy loam,None,Vermont,1,4
43.44288449,-73.0455906,20,Corrugated Steel,Round,Moderately well drained,2.2,6.5,0,Fine sandy loam,None,Vermont,23,3
42.78279163,-72.76433477,36,Corrugated Steel,Round,Well drained,3.3,5.4,0,Moderately decomposed plant material,None,Vermont,30,3
43.06222811,-72.9955992,40,Poly Vinyl Chloride,Round,Somewhat poorly drained,6.4,5.5,0,Loam,None,Vermont,8,4
44.88988898,-72.10516422,40,Corrugated Steel,Round,Poorly drained,6.3,6.4,0,Silt loam,None,Vermont,0,4
44.54416888,-72.8860588,40,Corrugated Steel,Round,Well drained,6.3,5.1,0,Slightly decomposed plant material,None,Vermont,4,3
43.30999074,-72.52476511,40,Corrugated Steel,Round,Well drained,10,4.8,0,Moderately decomposed plant material,None,Vermont,7,3
43.40816411,-72.46856137,38,Corrugated Steel,Round,Well drained,4.6,5.5,0,Moderately decomposed plant material,None,Vermont,8,3
43.44957822,-73.08891813,30,Corrugated Steel,Round,Moderately well drained,3.9,6.1,0,Gravelly fine sandy loam,None,Vermont,46,3
43.50814585,-72.57616783,30,Corrugated Steel,Round,Moderately well drained,5.8,6.3,0,Loam,None,Vermont,5,3
43.38430668,-72.66872479,50,High Density Polyethylene,Round,Well drained,6.3,5.1,0,Slightly decomposed plant material,None,Vermont,1,4
43.28707491,-72.72545103,65,High Density Polyethylene,Round,Well drained,6.3,5.1,0,Slightly decomposed plant material,None,Vermont,13,4
43.41954201,-73.03595079,40,Corrugated Steel,Round,Somewhat poorly drained,7.1,7.1,0,Silt loam,None,Vermont,46,3
43.25871267,-72.75390669,30,High Density Polyethylene,Round,Moderately well drained,3.4,5.1,0,Moderately decomposed plant material,None,Vermont,13,4
42.75650948,-72.79042612,40,Poly Vinyl Chloride,Round,Very poorly drained,12.1,6.1,0,Muck,None,Vermont,96,0
42.90212153,-72.83613047,53,Poly Vinyl Chloride,Round,Somewhat poorly drained,6.5,5.5,0,Loam,None,Vermont,3,4
43.28099178,-72.51899054,40,Poly Vinyl Chloride,Round,Moderately well drained,3.4,5.1,0,Moderately decomposed plant material,None,Vermont,1,3
43.46822018,-72.6064741,30,Corrugated Steel,Round,Poorly drained,5,5.5,0,Slightly decomposed plant material,None,Vermont,5,3
44.63361755,-73.0286688,60,High Density Polyethylene,Round,Poorly drained,5,5.5,0,Slightly decomposed plant material,None,Vermont,1,4
43.50188645,-72.57995462,34,Corrugated Steel,Round,Moderately well drained,5.8,6.3,0,Loam,None,Vermont,5,3
43.23584875,-72.53965586,60,Poly Vinyl Chloride,Round,Moderately well drained,4.6,5.4,0,Fine sandy loam,None,Vermont,6,3
44.39099,-73.022131,50,Corrugated Steel,Arch,Somewhat poorly drained,5.5,6,0,Fine sandy loam,None,Vermont,1,4
44.19381412,-72.7863209,35,Corrugated Steel,Round,Poorly drained,6.3,6.4,0,Silt loam,None,Vermont,50,2
43.3365033,-72.52966795,35,Poly Vinyl Chloride,Round,Somewhat excessively drained,2.2,5.3,0,Loamy sand,None,Vermont,11,3
43.47083846,-72.60555107,24,Corrugated Steel,Ellipse/Squashed,Poorly drained,3.8,5.7,0,Fine sandy loam,Frequent,Vermont,5,4
43.24410466,-72.70923562,40,High Density Polyethylene,Round,Well drained,3.3,5.4,0,Slightly decomposed plant material,None,Vermont,3,3
43.27917194,-72.70617861,40,Unreinforced Concrete,Box,Excessively drained,1.6,5.3,0,Gravelly sandy loam,None,Vermont,0,4
43.50252809,-72.56696837,30,Corrugated Steel,Round,Well drained,2.4,5.4,0,Fine sandy loam,None,Vermont,5,3
42.78651301,-72.7736098,40,Unreinforced Concrete,Box,Very poorly drained,12.1,6.1,0,Muck,None,Vermont,2,4
43.49225047,-73.01324718,40,Poly Vinyl Chloride,Round,Well drained,6.2,6.7,0,Gravelly silt loam,None,Vermont,19,3
43.55069442,-72.6144055,48,High Density Polyethylene,Round,Moderately well drained,4.6,5.4,0,Fine sandy loam,None,Vermont,5,3
43.33587634,-72.69217173,28,Poly Vinyl Chloride,Round,Well drained,6.3,5.1,0,Slightly decomposed plant material,None,Vermont,1,3
44.18558465,-72.8152231,60,Corrugated Steel,Round,Well drained,10,4.8,0,Moderately decomposed plant material,None,Vermont,50,3
43.40933256,-73.0517078,28,Corrugated Steel,Round,Well drained,7.3,7,0,Moderately decomposed plant material,None,Vermont,46,3
44.17400622,-72.80338179,30,Corrugated Steel,Round,Excessively drained,1.3,5.3,0,Gravelly sandy loam,None,Vermont,40,2
43.2517555,-72.5352587,40,Poly Vinyl Chloride,Round,Well drained,6.3,5.1,0,Slightly decomposed plant material,None,Vermont,8,3
43.25272265,-72.70475536,40,Corrugated Steel,Round,Well drained,3.8,5.2,0,Slightly decomposed plant material,None,Vermont,0,3
43.32721656,-72.50045561,35,Poly Vinyl Chloride,Round,Moderately well drained,6.3,5.7,0,Slightly decomposed plant material,None,Vermont,0,4
44.28638479,-72.26848151,40,Corrugated Steel,Round,Somewhat poorly drained,3.7,5.2,0,Highly decomposed plant material,None,Vermont,16,3
43.86356627,-73.01520967,35,Reinforced Concrete,Box,Well drained,3.3,5.4,0,Slightly decomposed plant material,None,Vermont,83,0
43.89961526,-73.01472233,40,Corrugated Steel,Ellipse/Squashed,Well drained,1.8,5.9,0,Gravelly fine sandy loam,None,Vermont,0,4
44.20247634,-72.79584745,45,High Density Polyethylene,Round,Well drained,3.3,6,0,Silt loam,None,Vermont,30,3
43.25504925,-72.74493645,20,High Density Polyethylene,Round,Well drained,6.3,5.1,0,Slightly decomposed plant material,None,Vermont,2,3
43.5120314,-72.61126577,30,Corrugated Steel,Round,Moderately well drained,3.4,5.1,0,Moderately decomposed plant material,None,Vermont,5,3
43.29751791,-72.73438243,30,High Density Polyethylene,Round,Well drained,3.8,5.2,0,Slightly decomposed plant material,None,Vermont,11,4
43.86673723,-73.01552447,50,High Density Polyethylene,Round,Well drained,3.1,5.6,0,Fine sandy loam,None,Vermont,0,4
43.35025222,-72.58405284,30,High Density Polyethylene,Round,Somewhat excessively drained,2.2,5.3,0,Loamy sand,None,Vermont,10,3
43.50829879,-72.4346042,60,High Density Polyethylene,Round,Moderately well drained,5.8,6.3,0,Loam,None,Vermont,15,4
43.32502308,-72.71465887,50,High Density Polyethylene,Round,Well drained,6.3,5.1,0,Slightly decomposed plant material,None,Vermont,21,4
44.89543475,-72.06490569,175,High Density Polyethylene,Round,Moderately well drained,5.8,6.3,0,Loam,None,Vermont,2,4
44.21600498,-72.25500478,30,Poly Vinyl Chloride,Round,Moderately well drained,4.6,5.4,0,Fine sandy loam,None,Vermont,0,4
43.36021421,-72.57222339,40,High Density Polyethylene,Round,Well drained,1.8,4.8,0,Fine sandy loam,None,Vermont,0,4
42.82132778,-72.78131861,40,Poly Vinyl Chloride,Round,Somewhat poorly drained,6.5,5.5,0,Loam,None,Vermont,7,3
43.24301546,-72.54234064,28,Poly Vinyl Chloride,Round,Poorly drained,5,5.5,0,Slightly decomposed plant material,None,Vermont,0,4
44.03323618,-73.12413516,56,Unreinforced Concrete,Round,Moderately well drained,40,7.4,0,Clay,None,Vermont,6,3
43.48555077,-72.61935042,20,Corrugated Steel,Round,Well drained,10,4.8,0,Moderately decomposed plant material,None,Vermont,3,4
42.89428575,-72.88348997,42,Poly Vinyl Chloride,Round,Well drained,6.1,4.6,0,Fine sandy loam,None,Vermont,0,4
